time,y_test,y_pred,all
2021-12-08 22:00:00,VRB03KT 5000 RA FEW014 SCT030 BKN040 09/08 Q1024 TEMPO 3000 RA BR,30004kt 240v350 9999 sct034 bkn040 10 08 q1025 nosig,29007kt 9999 prec0n CL1 CM0 09 08 q1025 30004kt 240v350 9999 sct034 bkn040 10 08 q1025 nosig q1026 tempo
2020-05-17 04:00:00,21006KT 170V270 CAVOK 12/10 Q1022 NOSIG,20008kt 170v230 cavok 12 08 q1020 nosig,17005kt 9999 prec0n CL0 CM0 10 08 q1021 20008kt 170v230 cavok 12 08 q1020 nosig q1021 nosig 17004kt 0075d
2019-07-23 01:00:00,25006KT 210V280 CAVOK 22/17 Q1016 NOSIG,vrb02kt cavok 19 16 q1016 nosig,28001kt 9999 prec0n CL0 CM0 16 15 q1016 vrb02kt cavok 19 16 q1016 nosig q1017 nosig 4000 br bkn004
2021-03-17 07:00:00,24004KT 190V340 CAVOK 12/05 Q1026 NOSIG,vrb04kt cavok 10 05 q1027 nosig,09011kt 9999 prec0n CL0 CM0 10 04 q1028 vrb04kt cavok 10 05 q1027 nosig q1027 nosig 03 01 24003kt
2019-01-17 11:00:00,04004KT 350V090 9999 FEW040 09/05 Q1023 NOSIG,vrb02kt cavok 08 04 q1023 nosig,12003kt 9999 prec0n CL0 CM0 08 04 q1023 vrb02kt cavok 08 04 q1023 nosig q1023 nosig bkn010 0350n bcfg
2018-04-25 02:00:00,02006KT CAVOK 11/10 Q1019 NOSIG,vrb01kt cavok 12 10 q1019 nosig,35005kt 9999 prec0n CL0 CM0 10 08 q1019 vrb01kt cavok 12 10 q1019 nosig q1019 nosig 0750d r19 p2000
2021-09-03 13:00:00,28007KT 240V320 9999 SCT028 BKN047 23/16 Q1018 NOSIG,27009kt 240v300 cavok 23 16 q1018 nosig,28011kt 9999 prec0n CL0 CM0 21 16 q1018 27009kt 240v300 cavok 23 16 q1018 nosig q1017 nosig 4000 bcfg
2020-10-22 22:00:00,22005KT 7000 -RA BKN015 BKN032 12/11 Q1015 NOSIG,19004kt 120v210 9999 bkn022 bkn028 14 11 q1013 nosig,17005kt 9999 prec0n CL3 CM0 12 12 q1014 19004kt 120v210 9999 bkn022 bkn028 14 11 q1013 nosig tempo nsw
2021-09-05 02:00:00,24004KT CAVOK 18/15 Q1013 NOSIG,vrb02kt cavok 16 15 q1014 nosig,15001kt 9999 prec0n CL0 CM0 14 12 q1014 vrb02kt cavok 16 15 q1014 nosig 2000 br bkn005 bkn012 14
2021-01-26 09:00:00,19005KT 120V240 0200 R19/0550N R01/0300N DZ FG VV001 13/13 Q1021 NOSIG,22003kt 170v250 0300 r19 0600n r01 0300n ra fg vv001 10,16003kt 500 prec0y CL7 CM4 11 11 q1021 22003kt 170v250 0300 r19 0600n r01 0300n ra fg vv001 10
2022-04-03 18:00:00,06011G22KT 350V110 CAVOK 12/M01 Q1016 NOSIG,05014kt 020v080 cavok 10 06 q1017 nosig,03013kt 9999 prec0n CL0 CM0 10 02 q1018 05014kt 020v080 cavok 10 06 q1017 nosig 4000 br bkn010 ovc020
2021-01-06 18:00:00,19004KT 080V230 CAVOK 03/01 Q1013 NOSIG,vrb02kt 9999 few054 07 m02 q1015 nosig,06003kt 9999 prec0n CL0 CM0 05 01 q1014 vrb02kt 9999 few054 07 m02 q1015 nosig nosig 200v280 0350 r19
2022-11-09 01:00:00,24003KT 200V300 5000 RA SCT009 SCT020 BKN030 13/12 Q1015 NOSIG,24003kt 210v280 2800 0900s br vv001 15 15 q1014 tempo 3000,19003kt 6000 prec0y CL5 CM5 13 12 q1015 24003kt 210v280 2800 0900s br vv001 15 15 q1014 tempo 3000
2019-04-07 10:00:00,19006KT 9999 FEW035 BKN046 08/07 Q1010 NOSIG,20008kt 9999 ra sct030 bkn042 10 08 q1009 tempo 3000 ra,15007kt 9999 prec0n CL5 CM4 09 05 q1009 20008kt 9999 ra sct030 bkn042 10 08 q1009 tempo 3000 ra
2018-08-08 12:00:00,28008KT 240V340 9999 SCT021 22/15 Q1016 NOSIG,26007kt 230v300 9999 few015 bkn028 19 15 q1017 nosig,29009kt 9999 prec0n CL1 CM0 22 14 q1016 26007kt 230v300 9999 few015 bkn028 19 15 q1017 nosig q1015 nosig
2020-06-23 05:00:00,VRB02KT CAVOK 21/17 Q1015 NOSIG,24003kt 200v290 cavok 20 16 q1014 nosig,17001kt 9999 prec0n CL0 CM0 16 13 q1015 24003kt 200v290 cavok 20 16 q1014 nosig nosig 4000 ra bcfg
2022-10-24 05:00:00,19006KT 130V230 0900 R19/P2000 R01/1300U BCFG VV001 14/14 Q1014 NOSIG,20011kt 160v230 9999 bkn019 bkn031 14 11 q1015 tempo bkn010 nsw,18015kt 9999 prec0n CL2 CM0 13 12 q1014 20011kt 160v230 9999 bkn019 bkn031 14 11 q1015 tempo bkn010 nsw
2021-06-24 18:00:00,29006KT 230V350 CAVOK 26/14 Q1020 NOSIG,02009kt 340v060 cavok 24 15 q1019 nosig,27007kt 9999 prec0n CL0 CM0 23 15 q1020 02009kt 340v060 cavok 24 15 q1019 nosig nosig 0500 fg 0800d
2022-04-28 13:00:00,04005KT 320V100 9999 SCT046 21/12 Q1022 NOSIG,36013kt 330v040 cavok 21 09 q1021 nosig,02009kt 9999 prec0n CL0 CM0 21 11 q1022 36013kt 330v040 cavok 21 09 q1021 nosig nosig shra sct030tcu bkn046
2021-04-26 21:00:00,31004KT 280V350 CAVOK 13/11 Q1007 NOSIG,vrb02kt 9999 bkn018 13 11 q1008 nosig,30005kt 9999 prec0n CL1 CM0 12 11 q1007 vrb02kt 9999 bkn018 13 11 q1008 nosig q1009 tempo 3000 ra
2018-06-08 23:00:00,23003KT 9999 SCT030 BKN042 12/12 Q1014 NOSIG,26003kt 230v290 9999 few054 14 08 q1013 nosig,18003kt 9999 prec0n CL1 CM0 10 09 q1013 26003kt 230v290 9999 few054 14 08 q1013 nosig nosig nosig 0350
2020-02-09 14:00:00,19011KT 150V220 0600 R19/1800D R01/0600D FG -DZ VV001 11/11 Q1028 NOSIG,19013kt 130v230 0400 r19 p2000 r01 0700d fg ra vv001 10,17011kt 9999 prec0n CL9 CM7 10 10 q1027 19013kt 130v230 0400 r19 p2000 r01 0700d fg ra vv001 10
2020-08-17 06:00:00,18008KT 140V210 0150 R19/1500D R01/0450N DZ FG VV001 18/18 Q1014 NOSIG,20007kt 160v220 0500 r19 p2000 r01 0900u fg vv001 17 17,17005kt 500 prec0n CL7 CM2 16 16 q1015 20007kt 160v220 0500 r19 p2000 r01 0900u fg vv001 17 17
2018-03-17 11:00:00,VRB04KT 9999 FEW015 BKN022 09/05 Q1003 NOSIG,30008kt 230v350 9999 few035 11 01 q1002 nosig,28009kt 9999 prec0n CL0 CM0 10 03 q1004 30008kt 230v350 9999 few035 11 01 q1002 nosig nosig 3000 shra
2022-09-30 12:00:00,36006KT 320V100 9999 SCT039 18/10 Q1020 NOSIG,01008kt 320v080 9999 sct048 17 06 q1019 nosig,36005kt 9999 prec0n CL0 CM0 18 09 q1020 01008kt 320v080 9999 sct048 17 06 q1019 nosig q1020 nosig 2000
2019-12-11 23:00:00,VRB01KT 9999 FEW007 SCT014 BKN019 10/09 Q1027 TEMPO 3000 -RADZ BKN010,31004kt 250v360 9999 few021 bkn030 bkn040 10 06 q1025 nosig,27011kt 9999 prec0n CL4 CM0 10 08 q1026 31004kt 250v360 9999 few021 bkn030 bkn040 10 06 q1025 nosig q1025
2018-06-03 19:00:00,18007KT 140V230 0300 R19/P2000 R01/0300D -RA BCFG VV001 13/12 Q1016 TEMPO 1500 BKN003,19012kt 140v220 2500 ra br ovc003 12 12 q1016 nosig,22011kt 5000 prec0y CL9 CM8 13 11 q1016 19012kt 140v220 2500 ra br ovc003 12 12 q1016 nosig q1017
2021-03-06 23:00:00,03004KT 010V080 CAVOK 09/06 Q1019 NOSIG,25005kt cavok 10 06 q1020 nosig,12003kt 9999 prec0n CL0 CM0 08 06 q1021 25005kt cavok 10 06 q1020 nosig q1020 nosig bkn012 0350n bcfg
2019-03-18 01:00:00,03009KT 360V060 CAVOK 06/01 Q1027 NOSIG,03007kt 350v060 cavok 05 01 q1027 nosig,02011kt 9999 prec0n CL0 CM0 05 01 q1028 03007kt 350v060 cavok 05 01 q1027 nosig q1026 01 01 nosig
2018-07-09 17:00:00,03003KT 9999 FEW030TCU 28/23 Q1019 NOSIG,25012kt 230v290 cavok 27 16 q1019 nosig,28011kt 9999 prec0n CL0 CM0 27 18 q1019 25012kt 230v290 cavok 27 16 q1019 nosig q1018 nosig 3000 bcfg
2022-09-04 12:00:00,22015KT 170V250 9999 BKN025 BKN050 22/15 Q1016 NOSIG,22013g23kt 160v250 9999 tsra bkn031 bkn045 20 16 q1016 nosig,19015kt 9999 prec0n CL0 CM0 21 15 q1016 22013g23kt 160v250 9999 tsra bkn031 bkn045 20 16 q1016 nosig q1019
2018-10-02 13:00:00,11006KT 070V170 CAVOK 27/03 Q1022 NOSIG,vrb05kt cavok 22 10 q1024 nosig,13001kt 9999 prec0n CL0 CM0 25 11 q1024 vrb05kt cavok 22 10 q1024 nosig q1024 nosig 16007kt bcfg vv001
2021-07-30 10:00:00,VRB03KT 9999 SCT017 BKN030 20/17 Q1018 NOSIG,vrb02kt 9999 sct024 21 15 q1018 nosig,31005kt 9999 prec0n CL5 CM0 20 14 q1018 vrb02kt 9999 sct024 21 15 q1018 nosig nosig 0300 r19 1800d
2020-02-25 21:00:00,30006KT 250V320 9999 -DZ FEW024 BKN030 BKN038 09/07 Q1026 NOSIG,vrb01kt 9999 bkn028 09 07 q1024 nosig,35001kt 9999 prec0n CL9 CM0 08 07 q1027 vrb01kt 9999 bkn028 09 07 q1024 nosig q1029 nosig q1026 few003
2022-05-07 22:00:00,36004KT CAVOK 19/08 Q1021 NOSIG,vrb01kt cavok 16 14 q1022 nosig,02005kt 9999 prec0n CL0 CM0 15 12 q1022 vrb01kt cavok 16 14 q1022 nosig q1022 nosig q1020 nosig 2000
2018-02-19 21:00:00,03007KT 330V090 CAVOK 10/07 Q1023 NOSIG,01006kt cavok 10 08 q1024 nosig,00009kt 9999 prec0n CL0 CM2 10 07 q1025 01006kt cavok 10 08 q1024 nosig q1026 nosig tempo bkn008 bkn016
2021-10-09 21:00:00,00000KT CAVOK 17/15 Q1020 NOSIG,vrb01kt cavok 20 16 q1021 nosig,12001kt 9999 prec0n CL0 CM0 16 13 q1021 vrb01kt cavok 20 16 q1021 nosig q1020 nosig 2000 bcfg sct002
2020-10-09 21:00:00,03006KT 350V060 9000 NSC 15/15 Q1025 NOSIG,02006kt 340v070 cavok 16 14 q1025 nosig,01009kt 9999 prec0n CL0 CM0 15 14 q1025 02006kt 340v070 cavok 16 14 q1025 nosig q1023 nosig 16 4000
2020-12-13 09:00:00,19007KT 130V210 9999 SCT013 BKN023 13/13 Q1013 NOSIG,24013kt 190v290 9999 bkn017 14 12 q1013 nosig,21011kt 9999 prec0n CL3 CM0 13 12 q1013 24013kt 190v290 9999 bkn017 14 12 q1013 nosig 2000 ts bkn005
2021-07-23 14:00:00,26011KT 230V300 9999 BKN018 SCT038TCU 20/16 Q1016 NOSIG,26005kt 170v340 9999 sct008 bkn010 bkn020 18 16 q1016 nosig,24011kt 9999 prec0n CL4 CM0 21 15 q1016 26005kt 170v340 9999 sct008 bkn010 bkn020 18 16 q1016 nosig q1018
2020-12-09 11:00:00,21008KT 9999 0900SE R01/1400U BCFG BKN024 BKN035 05/05 Q1021 TEMPO 0800 BCFG,19007kt 9999 few022 07 07 q1021 nosig,16005kt 9999 prec0n CL4 CM1 07 03 q1022 19007kt 9999 few022 07 07 q1021 nosig q1022 tempo 3000 ra
2021-04-24 22:00:00,01004KT 330V070 6000 BKN003 BKN050 13/13 Q1011 TEMPO 3000 SHRA BKN030TCU,02005kt 360v060 9000 nsc 14 13 q1009 tempo 3000 shra sct030tcu,01009kt 9999 prec0n CL0 CM0 14 11 q1009 02005kt 360v060 9000 nsc 14 13 q1009 tempo 3000 shra sct030tcu
2022-04-16 06:00:00,27004KT 250V340 0200 R19/P2000 R01/0650D FG VV001 10/09 Q1023 NOSIG,00000kt cavok 06 05 q1023 nosig,34001kt 9999 prec0n CL0 CM0 07 07 q1023 00000kt cavok 06 05 q1023 nosig q1022 04 tempo 3000 bcfg
2018-02-16 02:00:00,18009KT 130V240 0100 R19/1000N R01/0325N BCFG -RA VV001 12/12 Q1023 NOSIG,17008kt 090v230 0100 r19 0600n r01 0300n fg vv001 12 12,16009kt 500 prec0n CL7 CM5 11 11 q1024 17008kt 090v230 0100 r19 0600n r01 0300n fg vv001 12 12
2021-02-20 18:00:00,17003KT 090V240 0900 R19/P2000 R01/1900N RA BCFG SCT001 BKN037 BKN045 10/10 Q1004 NOSIG,19006kt 9999 sct019 sct044 14 11 q1004 tempo 3000 shra bkn030tcu,16005kt 9999 prec0n CL7 CM3 11 09 q1004 19006kt 9999 sct019 sct044 14 11 q1004 tempo 3000 shra bkn030tcu
2021-11-03 23:00:00,25003KT 210V290 9999 FEW034 BKN047 08/07 Q1016 TEMPO 3000 -RA BR,vrb02kt cavok 10 09 q1015 nosig,31001kt 9999 prec0n CL0 CM0 09 08 q1016 vrb02kt cavok 10 09 q1015 nosig q1015 nosig 1500 bcfg bkn001
2022-08-24 15:00:00,28009KT 250V330 CAVOK 25/19 Q1014 NOSIG,27009kt 240v320 cavok 27 20 q1014 nosig,27011kt 9999 prec0n CL0 CM0 25 20 q1014 27009kt 240v320 cavok 27 20 q1014 nosig q1016 nosig 1400 bcfg
2018-06-16 02:00:00,02004KT 350V060 CAVOK 12/11 Q1019 NOSIG,02008kt 340v070 cavok 14 09 q1019 nosig,35007kt 9999 prec0n CL0 CM0 12 09 q1019 02008kt 340v070 cavok 14 09 q1019 nosig q1020 nosig 3000 bcfg
2020-10-01 15:00:00,23009KT 190V280 9999 SCT020 BKN030 16/12 Q1013 NOSIG,vrb03kt 9999 sct012 bkn020 ovc040 16 14 q1013 nosig,24011kt 9999 prec0n CL5 CM0 16 12 q1013 vrb03kt 9999 sct012 bkn020 ovc040 16 14 q1013 nosig tempo nsw
2022-10-15 09:00:00,19005KT 140V230 0100 R19/0375N R01/0200N FG VV001 16/16 Q1016 NOSIG,20005kt 170v230 9999 ovc017 17 15 q1017 nosig,15005kt 9999 prec0n CL4 CM1 16 14 q1017 20005kt 170v230 9999 ovc017 17 15 q1017 nosig q1017 tempo 3000
2022-01-23 11:00:00,21005KT 160V250 CAVOK 07/M00 Q1025 NOSIG,vrb05kt cavok 10 00 q1025 nosig,15003kt 9999 prec0n CL0 CM0 08 -2 q1026 vrb05kt cavok 10 00 q1025 nosig q1026 02 1500 bcfg vv001
2018-09-26 20:00:00,36005KT CAVOK 22/17 Q1025 NOSIG,02004kt cavok 23 16 q1029 nosig,17003kt 9999 prec0n CL0 CM0 20 17 q1026 02004kt cavok 23 16 q1029 nosig 19010kt bcfg sct010 ovc020 18
2018-08-31 16:00:00,26007G19KT 230V300 CAVOK 32/18 Q1017 NOSIG,03007kt 360v060 cavok 30 19 q1017 nosig,35009kt 9999 prec0n CL0 CM0 29 19 q1017 03007kt 360v060 cavok 30 19 q1017 nosig q1018 nosig 19 nosig
2021-03-19 19:00:00,01009KT 330V060 9999 SCT029 BKN046 11/07 Q1019 NOSIG,04006g16kt 300v110 9999 few032 bkn054 12 09 q1019 nosig,00015kt 9999 prec0n CL1 CM0 10 08 q1020 04006g16kt 300v110 9999 few032 bkn054 12 09 q1019 nosig 0350 fg
2021-06-15 15:00:00,28009KT 250V310 9999 FEW050TCU 30/16 Q1014 NOSIG,28010kt 230v330 cavok 32 18 q1012 nosig,28011kt 9999 prec0n CL0 CM0 28 19 q1013 28010kt 230v330 cavok 32 18 q1012 nosig nosig 1500 bcfg bkn003
2021-12-24 14:00:00,19010KT 140V210 5000 1000SE RA BCFG SCT004 BKN015 BKN025 12/11 Q1004 TEMPO RA BKN005,17009kt 150v220 6000 ra sct003 bkn025 bkn032 12 11 q1005 tempo,20013kt 9999 prec0y CL5 CM9 12 10 q1004 17009kt 150v220 6000 ra sct003 bkn025 bkn032 12 11 q1005 tempo
2018-11-18 09:00:00,VRB04KT CAVOK 16/08 Q1002 NOSIG,10004kt 030v190 cavok 15 08 q1002 nosig,10015kt 9999 prec0n CL0 CM1 14 09 q1002 10004kt 030v190 cavok 15 08 q1002 nosig 19015kt 0600 ra bkn005
2022-09-11 17:00:00,26007KT 210V290 CAVOK 24/17 Q1011 NOSIG,19005kt 100v230 cavok 24 19 q1011 nosig,15005kt 9999 prec0n CL0 CM0 22 17 q1011 19005kt 100v230 cavok 24 19 q1011 nosig nosig reshra fg bkn001
2019-12-02 18:00:00,03008KT 010V080 CAVOK 10/04 Q1019 NOSIG,03003kt cavok 08 04 q1022 nosig,03007kt 9999 prec0n CL0 CM0 09 04 q1022 03003kt cavok 08 04 q1022 nosig q1023 nosig bkn010 0650n r01
2020-11-20 20:00:00,VRB02KT CAVOK 13/10 Q1028 NOSIG,03003kt cavok 15 09 q1029 nosig,07003kt 9999 prec0n CL0 CM0 12 08 q1030 03003kt cavok 15 09 q1029 nosig q1029 nosig 0350n bcfg bkn003
2021-10-20 20:00:00,31004KT 220V010 5000 RA BKN014 BKN029 16/15 Q1021 TEMPO 3000 RADZ BKN010,23011kt 200v280 4000 ra br sct003 bkn008 16 15 q1020 tempo,24011kt 5000 prec0y CL8 CM8 16 15 q1021 23011kt 200v280 4000 ra br sct003 bkn008 16 15 q1020 tempo
2022-02-18 13:00:00,02009KT 340V080 8000 1500E BCFG -RA SCT007 BKN011 08/08 Q1023 NOSIG,vrb01kt 9999 few027 08 07 q1021 nosig,33007kt 9999 prec0n CL3 CM4 10 05 q1022 vrb01kt 9999 few027 08 07 q1021 nosig q1024 nosig q1024 09
2020-11-19 12:00:00,12003KT 080V170 CAVOK 20/14 Q1034 NOSIG,20003kt 140v250 cavok 18 14 q1033 nosig,16005kt 9999 prec0n CL0 CM0 18 12 q1034 20003kt 140v250 cavok 18 14 q1033 nosig tempo sct030tcu bkn038 17
2018-04-04 09:00:00,25011KT 200V300 7000 BKN010 11/10 Q1010 TEMPO 3000 RA,22012kt 190v250 5000 ra sct017 bkn022 bkn035 10 09 q1010 rera,25013kt 9999 prec0y CL8 CM4 10 09 q1010 22012kt 190v250 5000 ra sct017 bkn022 bkn035 10 09 q1010 rera
2020-07-26 09:00:00,05003KT 320V110 9999 FEW020 24/18 Q1018 NOSIG,vrb02kt cavok 24 19 q1017 nosig,30003kt 9999 prec0n CL0 CM0 22 16 q1017 vrb02kt cavok 24 19 q1017 nosig q1018 nosig 4000 br bkn004
2018-10-12 12:00:00,19020KT 0800 R19/0800N R01/0800N BCFG BKN003 BKN007 17/16 Q1017 TEMPO 1500 BCFG,19017kt 150v240 9999 bkn018 bkn025 19 16 q1017 tempo 3000 ra,17017kt 9999 prec0n CL4 CM1 17 15 q1018 19017kt 150v240 9999 bkn018 bkn025 19 16 q1017 tempo 3000 ra
2022-05-06 14:00:00,27010KT 210V290 CAVOK 24/11 Q1023 NOSIG,26010kt 220v300 cavok 23 14 q1023 nosig,28009kt 9999 prec0n CL0 CM0 23 12 q1023 26010kt 220v300 cavok 23 14 q1023 nosig nosig nosig ts ovc045
2018-03-21 03:00:00,02006KT 350V060 CAVOK 04/M03 Q1029 NOSIG,vrb03kt cavok 01 m01 few040 00 01 q1006 nosig,03005kt 9999 prec0n CL0 CM0 03 -2 q1031 vrb03kt cavok 01 m01 few040 00 01 q1006 nosig nosig few035
2018-07-27 09:00:00,VRB02KT 8000 BCFG SCT004 BKN010 OVC040 17/17 Q1016 TEMPO 3000 BR SCT010,vrb02kt 9999 bkn014 20 16 q1015 nosig,28005kt 9999 prec0n CL3 CM0 19 16 q1015 vrb02kt 9999 bkn014 20 16 q1015 nosig q1016 nosig 0800 r19
2019-01-07 03:00:00,23006KT 200V260 CAVOK 04/M00 Q1032 NOSIG,24004kt 200v270 cavok 06 00 q1031 nosig,14003kt 9999 prec0n CL0 CM0 06 01 q1032 24004kt 200v270 cavok 06 00 q1031 nosig q1029 nosig q1026 m00
2021-03-21 02:00:00,VRB02KT CAVOK 04/M01 Q1024 NOSIG,vrb05kt cavok 05 02 q1025 nosig,17007kt 9999 prec0n CL0 CM0 05 -2 q1026 vrb05kt cavok 05 02 q1025 nosig q1026 02 q1026 nosig 2000
2022-05-24 12:00:00,32009KT 280V010 9999 FEW026 SCT035 BKN043 16/09 Q1018 NOSIG,30005kt 230v030 7000 ra sct006 bkn045 13 11 q1019 nosig,29009kt 9999 prec0y CL7 CM6 14 10 q1019 30005kt 230v030 7000 ra sct006 bkn045 13 11 q1019 nosig q1019
2018-08-17 19:00:00,35011KT 320V020 CAVOK 22/14 Q1018 NOSIG,03006kt 350v070 cavok 22 14 q1020 nosig,01011kt 9999 prec0n CL0 CM0 21 15 q1020 03006kt 350v070 cavok 22 14 q1020 nosig nosig nosig 2000 radz
2018-11-07 21:00:00,20009KT 9999 FEW040 10/07 Q1016 NOSIG,18009kt 150v230 9999 bkn034 bkn042 10 08 q1016 nosig,16007kt 9999 prec0n CL0 CM0 09 08 q1016 18009kt 150v230 9999 bkn034 bkn042 10 08 q1016 nosig q1015 2500
2020-11-26 17:00:00,02006KT 350V050 9999 BKN041 13/09 Q1009 NOSIG,vrb02kt cavok 14 11 q1006 nosig,05007kt 9999 prec0n CL0 CM0 12 08 q1007 vrb02kt cavok 14 11 q1006 nosig q1009 nosig q1009 tempo 3000
2018-09-17 23:00:00,00000KT 9999 3000SW BCFG BKN005 BKN008 16/15 Q1017 TEMPO 1500 BCFG,vrb02kt 9999 ovc018 17 15 q1017 nosig,30001kt 9999 prec0n CL2 CM0 16 15 q1017 vrb02kt 9999 ovc018 17 15 q1017 nosig q1018 2000 bcfg bkn003
2022-01-24 06:00:00,25003KT 9999 2000S NSC 03/01 Q1025 NOSIG,25004kt 220v280 cavok 03 01 q1025 nosig,15003kt 9999 prec0n CL0 CM0 03 00 q1025 25004kt 220v280 cavok 03 01 q1025 nosig q1026 02 q1026 nosig
2021-02-11 16:00:00,19008KT 140V240 0200 R19/P2000 R01/0300N RA FG VV001 13/13 Q1014 NOSIG,20009kt 150v230 0400 r19 p2000 r01 0450n dz bcfg vv001 12,21011kt 1000 prec0y CL0 CM0 13 12 q1013 20009kt 150v230 0400 r19 p2000 r01 0450n dz bcfg vv001 12
2022-12-05 12:00:00,VRB04KT CAVOK 13/06 Q1008 NOSIG,25004kt 9999 bkn032 12 10 q1010 rera tempo 3000 shra bkn010,10011kt 9999 prec0y CL1 CM2 11 07 q1008 25004kt 9999 bkn032 12 10 q1010 rera tempo 3000 shra bkn010
2022-03-16 21:00:00,04011KT 350V100 CAVOK 10/07 Q1024 NOSIG,02013kt 350v070 cavok 10 04 q1023 nosig,01015kt 9999 prec0n CL0 CM0 09 05 q1023 02013kt 350v070 cavok 10 04 q1023 nosig 1400 bcfg bkn005 bkn005
2019-12-28 06:00:00,22006KT 190V250 CAVOK 04/02 Q1028 NOSIG,23004kt 200v260 cavok 05 02 q1028 nosig,14003kt 9999 prec0n CL0 CM0 06 01 q1029 23004kt 200v260 cavok 05 02 q1028 nosig q1029 01 q1029 nosig
2020-12-05 13:00:00,02005KT 330V070 8000 1000SE -RA BCFG FEW013 SCT018 BKN025 07/06 Q1009 TEMPO 1500 SHRA BKN025TCU,32007kt 290v350 9999 sct034 bkn050 09 06 q1008 tempo 3000 shra,29009kt 9999 prec0y CL1 CM2 09 06 q1008 32007kt 290v350 9999 sct034 bkn050 09 06 q1008 tempo 3000 shra
2022-09-26 23:00:00,05008KT 360V080 CAVOK 13/10 Q1021 NOSIG,03005kt cavok 13 12 q1021 nosig,00009kt 9999 prec0n CL0 CM0 13 11 q1021 03005kt cavok 13 12 q1021 nosig q1020 nosig 14 12 q1020
2022-03-08 16:00:00,23010KT 9999 SCT038 13/04 Q1016 NOSIG,24008kt 200v280 9999 sct020 sct030 bkn050 12 07 q1016 nosig,25009kt 9999 prec0n CL0 CM0 12 06 q1016 24008kt 200v280 9999 sct020 sct030 bkn050 12 07 q1016 nosig q1015
2019-10-28 21:00:00,19007KT 160V220 0600 R19/1200U R01/0600N FG VV001 17/17 Q1015 NOSIG,19005kt 150v220 9999 dz bkn008 ovc022 17 16 q1017 tempo 3000,15005kt 500 prec0n CL5 CM2 16 16 q1016 19005kt 150v220 9999 dz bkn008 ovc022 17 16 q1017 tempo 3000
2022-06-08 03:00:00,21004KT 140V250 0250 R19/P2000 R01/0700N -RA FG VV001 16/16 Q1018 NOSIG,21006kt 0500 r19 0550n r01 0375n fg vv001 16 16 q1018,14003kt 9999 prec0y CL7 CM4 15 15 q1018 21006kt 0500 r19 0550n r01 0375n fg vv001 16 16 q1018
2018-09-22 20:00:00,27005KT CAVOK 19/16 Q1024 NOSIG,01005kt cavok 19 15 q1023 nosig,30005kt 9999 prec0n CL0 CM0 17 15 q1025 01005kt cavok 19 15 q1023 nosig q1029 nosig tempo 36012kt 1000
2022-12-02 07:00:00,20010KT 0200 R19/0150N R01/0125N FG VV001 03/03 Q1013 NOSIG,23003kt 200v280 9999 sct031 sct046 04 04 q1013 nosig,15003kt 9999 prec0n CL0 CM0 05 01 q1013 23003kt 200v280 9999 sct031 sct046 04 04 q1013 nosig tempo nsw
2021-03-09 05:00:00,24003KT 200V290 CAVOK 04/00 Q1020 NOSIG,02007kt cavok 03 01 q1021 nosig,17005kt 9999 prec0n CL0 CM0 03 02 q1022 02007kt cavok 03 01 q1021 nosig 18007kt 150v210 bkn020cb 02 01
2018-06-26 20:00:00,27007KT 220V290 9999 FEW010 BKN015 BKN033 16/14 Q1020 NOSIG,28006kt 240v320 9999 few025 18 15 q1021 nosig,29007kt 9999 prec0n CL2 CM0 15 14 q1021 28006kt 240v320 9999 few025 18 15 q1021 nosig q1018 2000 bcfg
2022-12-28 15:00:00,22010KT 190V250 4000 -RA BR FEW003 BKN006 12/11 Q1021 TEMPO 7000 NSW,19006kt 150v220 0500 r19 p2000 r01 0600d ra fg vv001 12,22017kt 6000 prec0y CL7 CM8 12 11 q1017 19006kt 150v220 0500 r19 p2000 r01 0600d ra fg vv001 12
2019-11-30 14:00:00,23012KT 210V270 9000 SCT024 BKN029 BKN050 14/08 Q1015 TEMPO SHRA SCT030TCU,25011kt 210v300 9999 sct012 bkn030 13 10 q1015 nosig,25015kt 9999 prec0n CL2 CM4 13 08 q1016 25011kt 210v300 9999 sct012 bkn030 13 10 q1015 nosig q1015 nosig
2021-10-15 22:00:00,29002KT CAVOK 14/13 Q1020 NOSIG,vrb01kt cavok 16 14 q1021 nosig,31003kt 9999 prec0n CL0 CM0 14 12 q1021 vrb01kt cavok 16 14 q1021 nosig q1020 nosig 2000 bcfg bkn003
2018-06-10 02:00:00,18011KT 140V220 0400 R19/P2000 R01/0450N RA BCFG VV001 13/13 Q1010 TEMPO 2000 SHRA BKN020CB,21012kt 0500 r19 p2000 r01 p2000 dz fg vv001 13 13,16005kt 500 prec0y CL8 CM3 12 12 q1012 21012kt 0500 r19 p2000 r01 p2000 dz fg vv001 13 13
2021-10-24 12:00:00,00000KT 4000 0900S BCFG SCT022 BKN029 14/10 Q1024 TEMPO 1500 RA BKN005,20006kt 140v250 9999 sct028 bkn035 14 11 q1022 tempo 3000 ra,17005kt 9999 prec0n CL5 CM5 15 09 q1023 20006kt 140v250 9999 sct028 bkn035 14 11 q1022 tempo 3000 ra
2022-09-05 18:00:00,23011KT 200V260 9999 FEW027 20/12 Q1019 NOSIG,02006kt cavok 19 17 q1019 nosig,22011kt 9999 prec0n CL0 CM0 18 15 q1019 02006kt cavok 19 17 q1019 nosig q1020 nosig bkn012 ovc017 18
